transaction_id,customer_id,product_id,product_category,quantity,price,total_amount,payment_method,store_location,timestamp
e68ccd94-f17e-4e3f-a68e-506d52938919,0989a81b-0739-4d58-8a17-7f014841492e,P005,Sports,5,89.99,449.95,Debit Card,New York,2026-07-14T12:24:37.819469
cd523b2b-4d13-40dd-af2c-df276c4ee8d3,6559567c-e5aa-467c-9ee9-808999d96e38,P004,Books,1,19.99,19.99,Debit Card,Boston,2026-07-14T12:24:37.819483
713ba5d2-46d3-4ae6-9611-01799c92e563,d88dac21-5438-4793-a04f-87ed1b65cac9,P004,Books,3,19.99,59.97,Debit Card,Dallas,2026-07-14T12:24:37.819496
f4f4ae12-0580-414e-bce5-a16161ed7f40,bb7e29bf-cd99-4f38-a201-6ecf4010ae8f,P002,Clothing,5,49.99,249.95,Credit Card,Boston,2026-07-14T12:24:37.819510
d4409a01-e033-4ebd-9dc1-08c244b98ee2,ffb6837d-b7f4-4f1b-8221-9b78b7dda930,P002,Clothing,3,49.99,149.97,Credit Card,Dallas,2026-07-14T12:24:37.819529
3158553b-7399-4bac-b29f-a44263dbd8fa,76b31195-f5e8-4a7a-997c-e9bd4c8f6446,P004,Books,1,19.99,19.99,Credit Card,Chicago,2026-07-14T12:24:37.819542
b9847727-694a-4880-956e-608cc5cb7498,372a8bc8-854d-415e-8a11-040d85138533,P002,Clothing,4,49.99,199.96,PayPal,Chicago,2026-07-14T12:24:37.819556
2bead5be-cca2-4d26-a363-331fe8f37adc,ab1d9e27-c6ec-40f1-af79-7309bfe152ca,P004,Books,2,19.99,39.98,Cash,Chicago,2026-07-14T12:24:37.819570
151f14ae-4de6-4fe5-be54-8c09057fd36a,90ef6bc0-9421-444c-96d9-4c489797a1c0,P002,Clothing,3,49.99,149.97,Debit Card,Dallas,2026-07-14T12:24:37.819583
09c8cb7f-c6d2-4c7d-9d17-c07588d6cb2e,fe234309-17e4-4b8b-a13d-d3f8447e99c5,P004,Books,2,19.99,39.98,PayPal,Dallas,2026-07-14T12:24:37.819597
258360b1-e0c1-4aeb-b38e-8d68a262d964,f82d8fe8-0e71-4791-96a6-b03d1287e2f0,P003,Home,4,129.99,519.96,Credit Card,Dallas,2026-07-14T12:24:37.819610
bdaee958-2264-415c-92d4-3a45d9533358,7233b378-cf38-4bec-bbbf-64087ca69cc7,P003,Home,1,129.99,129.99,Credit Card,Chicago,2026-07-14T12:24:37.819623
db8281e7-9514-4744-be2e-3a65b32d06ad,1bebc6e7-2947-4036-b8e5-35d7f8995ed6,P005,Sports,2,89.99,179.98,Credit Card,Boston,2026-07-14T12:24:37.819637
4e86c165-12ec-4d8e-a93f-d09a9e5804ea,23875ead-a859-4bbc-b2c1-7b88a9179ac2,P003,Home,1,129.99,129.99,PayPal,Seattle,2026-07-14T12:24:37.819651
beae3038-d0d0-4f08-b98d-475d91489567,d4f1f93e-5dd9-4210-af70-7cefb4f0106d,P002,Clothing,4,49.99,199.96,Debit Card,Chicago,2026-07-14T12:24:37.819664
fd374b89-150e-48fb-85c1-e5ced3acd496,a3377c57-8c62-4a43-b755-e28490509285,P002,Clothing,2,49.99,99.98,Debit Card,Chicago,2026-07-14T12:24:37.819678
859a45b4-57c8-494c-8b36-47cbee13cad7,0f426349-61ea-4f7a-9763-fc7b19ccf4ac,P004,Books,5,19.99,99.95,Credit Card,Seattle,2026-07-14T12:24:37.819691
0bb3c261-215d-4dfd-bbf3-621c18276cf2,fb1506c4-dcc9-480d-96b2-c7b2465d6f13,P005,Sports,2,89.99,179.98,Cash,Boston,2026-07-14T12:24:37.819705
494621d6-ea7a-43f0-a6c8-bf892eab2f54,872a1c07-4178-400d-947e-dd4df6e90691,P001,Electronics,3,799.99,2399.97,Cash,Chicago,2026-07-14T12:24:37.819718
1bbd7e66-2133-485d-a1f6-737b69c39e46,7ded0594-b420-45d7-a8f9-402dbdb03fd1,P002,Clothing,1,49.99,49.99,Cash,Boston,2026-07-14T12:24:37.819732
7f5ca6d8-6cd5-4a81-9227-c49022307248,0312a0bd-472c-43b6-99d8-91b9ef189323,P005,Sports,2,89.99,179.98,Credit Card,Boston,2026-07-14T12:24:37.819745
18e3abb4-b845-4944-85a0-4b7072621984,5b22d5ad-e1d2-4cc1-88d6-8a1d2e1b79c1,P002,Clothing,5,49.99,249.95,Debit Card,Chicago,2026-07-14T12:24:37.819761
fa122204-620e-4d60-b93b-63a21655b9a7,6a2298be-9a4b-4e2d-8d97-0d6fd98508bc,P001,Electronics,4,799.99,3199.96,Debit Card,Boston,2026-07-14T12:24:37.819775
041b9e00-8709-4cfa-a9f4-2248c08e2d11,dc7bdc7c-65d7-4db6-85b5-0018810393de,P001,Electronics,3,799.99,2399.97,Credit Card,New York,2026-07-14T12:24:37.819789
fcb6e00b-2ef4-49e8-8d2e-9a1bde551551,d044b4b1-2cfa-41b3-9759-4edbcbfedb7e,P002,Clothing,1,49.99,49.99,Credit Card,Seattle,2026-07-14T12:24:37.819802
8774f0bf-af91-4dba-a851-774c33b2d9f1,92d4ddde-8cbc-4395-aea0-c89fe7c5f612,P001,Electronics,5,799.99,3999.95,Debit Card,Dallas,2026-07-14T12:24:37.819816
f7413214-ad7d-49f4-8035-31ba71f9932c,01541ea6-de05-48b9-8e6a-537d655d0f66,P005,Sports,3,89.99,269.97,Credit Card,Boston,2026-07-14T12:24:37.819830
d0925dfa-5bb0-4d1d-95ec-b2b3e701daa9,07a49133-db20-49ef-a6a5-406b1fbe911c,P002,Clothing,2,49.99,99.98,Credit Card,Dallas,2026-07-14T12:24:37.819844
61744a90-350d-4494-a47c-8ec7d4d76e10,e0f774d9-33e2-4202-a22c-ff826c42b437,P004,Books,4,19.99,79.96,Debit Card,Chicago,2026-07-14T12:24:37.819858
3448b5c2-8ab1-4416-bbcb-916fe6fe73be,1fd7a140-47c7-47c6-a23b-8f9dcb3278d5,P004,Books,3,19.99,59.97,PayPal,Boston,2026-07-14T12:24:37.819871
5fa90e6f-0d8d-44e4-8383-ccd86b3241a2,9016431b-673c-4a5a-aa8b-6db47a260563,P001,Electronics,1,799.99,799.99,Cash,Dallas,2026-07-14T12:24:37.819885
8b0a705d-4279-406e-8c16-66f3074d9b4b,da9405b7-1a89-4233-816d-0e55dd4c332e,P004,Books,3,19.99,59.97,Credit Card,Boston,2026-07-14T12:24:37.819899
4f8c8a6f-e7e6-4118-8d49-c0becab3c77d,7c78978e-5e04-416b-bb43-c35f6507a94e,P004,Books,1,19.99,19.99,Cash,Boston,2026-07-14T12:24:37.819913
b8e0e203-bd6a-47ee-ac72-4e03d80a7eb4,2d5fd3ee-39e7-4030-82c0-0b5c4f83229a,P005,Sports,3,89.99,269.97,PayPal,New York,2026-07-14T12:24:37.819926
9bd38874-e1bb-4463-8317-469a30fa88f7,eeaa1881-d2d5-45ce-a53f-d6617ea6de17,P001,Electronics,1,799.99,799.99,Debit Card,Boston,2026-07-14T12:24:37.819940
9f079b65-c281-43fa-9328-bfa7bd34e513,7dd0ba3d-fabb-4f30-942f-622a8102d54a,P005,Sports,1,89.99,89.99,Credit Card,Boston,2026-07-14T12:24:37.819953
feea44e8-d0a4-409d-adfc-8dec6017b6de,e580e240-6fa8-4be8-aa3e-74d24dca3493,P004,Books,5,19.99,99.95,Cash,Boston,2026-07-14T12:24:37.819967
9dd8c2ea-7fd5-40b9-a6f1-8cc9126b4d64,12ed9769-5bfa-4c4c-a126-83bbae3242ef,P004,Books,5,19.99,99.95,PayPal,Chicago,2026-07-14T12:24:37.819980
68645ce1-76d8-4b41-a655-e1ebcf3e9ec3,8aa9c16d-8a9c-46ee-9506-437c7ad95aa5,P005,Sports,1,89.99,89.99,Debit Card,Dallas,2026-07-14T12:24:37.819994
0e015c97-96b6-45e8-a6c6-7779043a18fb,f7206e7b-197a-4f13-84c5-fe96484323bc,P003,Home,2,129.99,259.98,Credit Card,Seattle,2026-07-14T12:24:37.820007
97a055b7-fc0d-4427-b147-3bc808ee0cbf,16e16f7d-9dc3-4e40-8465-d01ff4ca50d6,P005,Sports,5,89.99,449.95,Debit Card,Chicago,2026-07-14T12:24:37.820021
9130a036-9eee-48b7-a8f2-1679a5a019e7,10460af3-0914-4bdc-b1dc-40f6a224e080,P005,Sports,2,89.99,179.98,PayPal,Chicago,2026-07-14T12:24:37.820034
c23c1251-8245-4006-91f7-54aed4387d49,31469bd4-6292-44a8-88f2-bade3c68ec44,P001,Electronics,4,799.99,3199.96,Cash,Seattle,2026-07-14T12:24:37.820048
fb6be915-6bec-4a98-8ad8-237aa93f8e03,0981a5db-b116-48cc-b602-8c99ea3838e0,P003,Home,5,129.99,649.95,PayPal,Chicago,2026-07-14T12:24:37.820061
d059fd6b-2133-44cd-82ad-57c3687c627d,4c6b6b00-4ce8-4407-8de8-0d022ab6b4fc,P004,Books,1,19.99,19.99,Credit Card,Boston,2026-07-14T12:24:37.820075
a7e1b8fe-d0cc-4213-8b7c-95bcf589c391,60450530-14e8-4e76-a34c-db30a9a95b3b,P002,Clothing,5,49.99,249.95,PayPal,Seattle,2026-07-14T12:24:37.820088
97748efb-800e-47d3-bc48-36a068f59c4c,89602ee2-d2d8-4751-81cf-8e1bc74d4697,P005,Sports,4,89.99,359.96,Cash,Dallas,2026-07-14T12:24:37.820108
7aac5fc8-c685-409f-b09d-78567386ccd1,277892c5-5c53-44bf-a3dc-654c4e4cfe91,P001,Electronics,5,799.99,3999.95,Credit Card,Boston,2026-07-14T12:24:37.820121
ac11fed1-f0ef-4ff7-8877-fc86b0527f7a,19b7a6da-6d4a-434f-ab1c-cf0b32207b11,P002,Clothing,1,49.99,49.99,Cash,Boston,2026-07-14T12:24:37.820135
8e9f9791-a81d-4347-88f4-11b32031a432,f82a5b61-8b8d-4500-b875-a7a0b5e1a37c,P004,Books,4,19.99,79.96,PayPal,Chicago,2026-07-14T12:24:37.820148
8b53cdc7-1454-4ab3-bc58-62572606be9a,8b9d36ad-181d-4fec-b263-df329e6e7124,P002,Clothing,5,49.99,249.95,PayPal,Chicago,2026-07-14T12:24:37.820162
7d673d55-cbff-4ab5-a55d-2134da574666,dfc3180d-6c31-4147-97bc-efad2ee65cff,P001,Electronics,2,799.99,1599.98,PayPal,Dallas,2026-07-14T12:24:37.820175
f979f5b4-07af-4d91-819f-5c4e109c9e74,13b2bb17-d5f1-491a-95fd-1e2fc70f875a,P001,Electronics,2,799.99,1599.98,Debit Card,Seattle,2026-07-14T12:24:37.820188
30dc4b99-763b-420c-ba23-93196f4113d9,54cdf7a6-45ef-4f37-8f6b-40a0f76f0af5,P001,Electronics,2,799.99,1599.98,PayPal,Dallas,2026-07-14T12:24:37.820202
ab8ad4ef-0b4d-41ec-96c3-a831acb57d03,96ce72ba-a71d-4143-a38b-ee45e982a5b2,P003,Home,3,129.99,389.97,Credit Card,Chicago,2026-07-14T12:24:37.820216
0f7b03b9-28f0-4c06-ab72-6e411fbca943,d71bd72f-6989-415c-8445-4c5a1a53fd52,P005,Sports,2,89.99,179.98,PayPal,Boston,2026-07-14T12:24:37.820229
3fbc8e0b-8300-474a-9686-434064dc220a,180a80a9-7f90-44df-b6de-14db8e6815e7,P004,Books,2,19.99,39.98,Cash,Seattle,2026-07-14T12:24:37.820243
2b32cbf8-a4d1-4ecb-87dc-afdcc5a3d494,4a918d3d-e670-4984-b3cb-45ef851b9dc5,P005,Sports,1,89.99,89.99,Credit Card,Seattle,2026-07-14T12:24:37.820256
c2b334d9-9fe6-4517-9173-b9f45eaaf5c7,e7ae665e-a87b-4d45-985e-0ec70801ffb2,P002,Clothing,3,49.99,149.97,Cash,New York,2026-07-14T12:24:37.820270
18149fd1-2c01-4248-9bca-00d2948df201,c64ba0dc-4813-4f7b-b9e5-5b2a44c5b1ad,P003,Home,4,129.99,519.96,PayPal,Dallas,2026-07-14T12:24:37.820283
9ce63340-fde5-41c3-a3cd-19869a8c4a5b,3ca84bda-9e80-4fdf-9a20-147bfa5772fc,P001,Electronics,5,799.99,3999.95,Debit Card,Seattle,2026-07-14T12:24:37.820297
d11d1445-e208-4fc6-966b-81863971d34e,b1b484b4-16c0-4ca1-b439-7d8db716dedb,P005,Sports,2,89.99,179.98,Cash,New York,2026-07-14T12:24:37.820310
2142e978-003b-4780-8195-2b9aa2344464,d62087e1-5c65-4641-a15e-62f0c67e181a,P001,Electronics,4,799.99,3199.96,Cash,New York,2026-07-14T12:24:37.820323
7e37a845-c1bc-4697-ab92-07a5dff7edf6,84e1d766-3972-4cbb-862f-e0f2ada5ec08,P003,Home,2,129.99,259.98,PayPal,Chicago,2026-07-14T12:24:37.820336
092af44a-9ffd-43be-9085-27b0b51fdd08,45aa06d0-d44b-4784-8f2d-935b7ceed7de,P005,Sports,4,89.99,359.96,Credit Card,Chicago,2026-07-14T12:24:37.820350
443630b6-6377-4c8b-acb0-d42f0d9afe87,52203f82-344e-46c8-b63a-cb9e08a3339b,P003,Home,1,129.99,129.99,Credit Card,Dallas,2026-07-14T12:24:37.820363
705014f1-8f75-4bbb-81b9-d6ea97adb4a6,8d295687-731a-491a-8ede-73e69b5be9e3,P002,Clothing,3,49.99,149.97,Debit Card,Chicago,2026-07-14T12:24:37.820377
2a295594-fcfa-4613-ba37-ecb13ef99f58,4870b222-5a21-4700-94a6-ad5dd563d9bb,P001,Electronics,3,799.99,2399.97,Credit Card,Chicago,2026-07-14T12:24:37.820390
fa28b6e6-fe20-4f83-a6fe-11aa1c4cf1a7,50e123a3-a57d-41c1-a1ec-79790ab69c63,P002,Clothing,5,49.99,249.95,Credit Card,New York,2026-07-14T12:24:37.820404
be4a288a-fa7f-4a4a-9a1f-2f234e96485d,92b799b2-e16f-4eae-9605-3d32a957a37a,P003,Home,4,129.99,519.96,Debit Card,Dallas,2026-07-14T12:24:37.820418
bada5509-9633-4026-b027-a314e54a2113,435db1ce-e9c9-4de0-bd1d-685ebe403a99,P002,Clothing,2,49.99,99.98,Cash,Dallas,2026-07-14T12:24:37.820431
be296374-154a-4420-89ec-ecb7925d8a3b,365ae0fc-c6cb-4011-aa2b-8fb95b18ace2,P003,Home,5,129.99,649.95,Cash,Chicago,2026-07-14T12:24:37.820445
80fd2359-8fa2-4378-a005-6df718efaa5e,7c245b41-85cb-4202-abda-67eedaee62d3,P002,Clothing,4,49.99,199.96,Debit Card,Seattle,2026-07-14T12:24:37.820458
0adacdbc-0908-4a17-a2d9-23e6cd640046,b13af2f8-7c6b-477e-930d-f6d8230a8452,P005,Sports,3,89.99,269.97,Cash,Boston,2026-07-14T12:24:37.820472
7a2647ce-c735-4047-ad00-4d4524d48927,b592557e-6dca-4a5b-b380-681a2a876100,P004,Books,2,19.99,39.98,PayPal,New York,2026-07-14T12:24:37.820487
b97ff923-7bed-45de-b006-636446cd5559,e6da33fd-8d37-4701-b199-8d9c5aae371b,P004,Books,3,19.99,59.97,PayPal,New York,2026-07-14T12:24:37.820501
9c58c79f-b72c-45f7-808c-b92476bd07aa,0311deaf-ce68-41d4-9c3d-4b51fad01f52,P005,Sports,1,89.99,89.99,PayPal,Boston,2026-07-14T12:24:37.820515
bda55426-84f2-439e-8a1e-6ea58deb8a7b,8a17b5d6-a2b7-4bcf-8625-f176adcf2167,P005,Sports,1,89.99,89.99,Cash,Dallas,2026-07-14T12:24:37.820528
4b3d6560-0e7c-42f5-8060-b717bf464443,f1822f48-4919-4ba8-ba2e-5e09e6cd232e,P002,Clothing,5,49.99,249.95,Credit Card,Seattle,2026-07-14T12:24:37.820542
9478b52e-2193-47c7-a4eb-b81b3105d2a4,09870512-375b-4f8f-82ec-193f29841f5e,P001,Electronics,4,799.99,3199.96,PayPal,Boston,2026-07-14T12:24:37.820555
091e01a6-0311-42da-a4b5-2184492a6c43,dbc7b958-ec7a-4daa-8b51-578461510ab7,P001,Electronics,5,799.99,3999.95,PayPal,Chicago,2026-07-14T12:24:37.820568
67cfb637-d32a-4d59-9eb6-b9cd66b6787c,27251567-0d8b-456f-adb0-1ed79ac0bca1,P003,Home,1,129.99,129.99,Credit Card,New York,2026-07-14T12:24:37.820582
e4fc85a1-4118-412a-9155-68e42437fc2e,2b900ac1-c736-4f4e-9419-4956116897ae,P004,Books,4,19.99,79.96,Debit Card,Dallas,2026-07-14T12:24:37.820595
6d54177b-7b9c-487d-850f-f44db814e17d,0e3b3e2f-ddc6-48a1-b489-85b1b64135d2,P003,Home,4,129.99,519.96,Credit Card,Boston,2026-07-14T12:24:37.820609
8479bb32-b929-4fd7-a7e3-ad7b8f694b3b,a1bfd9fe-5257-4e24-8103-4128a9780c6b,P002,Clothing,3,49.99,149.97,Debit Card,Dallas,2026-07-14T12:24:37.820622
d7d08d23-8cc6-4730-9e33-0edcd9acdf32,bf3c7571-ea11-4e4c-ba0a-1db2b65379cd,P005,Sports,3,89.99,269.97,Credit Card,Chicago,2026-07-14T12:24:37.820635
59f68e4b-590d-41ab-a0cb-a62d42e26cb7,22a22bdd-4bce-4052-9441-8a4d3433d4b5,P005,Sports,1,89.99,89.99,Cash,Dallas,2026-07-14T12:24:37.820649
63a12468-e2e6-460e-8893-60bf3070b2fe,a606917e-95dd-4f20-8758-9ebb8abff25a,P003,Home,5,129.99,649.95,PayPal,New York,2026-07-14T12:24:37.820663
a7e74bc6-df34-423b-b7f3-6fbb824dca52,5dd629c1-7e31-493c-b0ae-bbcd82547fe8,P002,Clothing,2,49.99,99.98,Credit Card,Seattle,2026-07-14T12:24:37.820677
3d2eb71d-013e-4535-94f1-66c5794a26ac,84d8f50a-112e-41e5-9589-6625e1098704,P005,Sports,3,89.99,269.97,Debit Card,Boston,2026-07-14T12:24:37.820690
16f7b5af-27e6-40c8-851d-5aa50b4d9a5e,e65e66f1-8b16-4c85-9443-52d38960edbc,P005,Sports,3,89.99,269.97,PayPal,New York,2026-07-14T12:24:37.820704
f84075ca-fe7b-4fae-b4b9-33deeef98c55,25f941fa-10ed-447e-8856-a221b99578fc,P002,Clothing,1,49.99,49.99,Cash,Chicago,2026-07-14T12:24:37.820717
3e203bb8-2c98-468b-b4d8-d4e3d36ee64b,4b439543-06c8-481f-90eb-8627064e544f,P002,Clothing,4,49.99,199.96,Debit Card,Boston,2026-07-14T12:24:37.820730
17f145c2-75ac-4eb4-ab9a-b47bae30d8fb,02a82724-04cf-4f64-8ef0-56875d2a374a,P004,Books,3,19.99,59.97,Credit Card,Seattle,2026-07-14T12:24:37.820744
20fbec25-9242-4c07-af1f-5092e97ab54f,74b98bf0-1090-46ef-941d-9917db3a3afe,P003,Home,1,129.99,129.99,PayPal,Boston,2026-07-14T12:24:37.820757
54ebc6b9-4ea4-4c32-b9ab-23290d1ad88e,7172c23a-7852-4cfb-b65c-16c6cb1a2f8d,P005,Sports,1,89.99,89.99,Debit Card,Boston,2026-07-14T12:24:37.820771
13db2e59-250e-4076-862e-6c5674e5ae75,92a1c0be-c0ff-422a-bc2d-224d75aba9a2,P003,Home,5,129.99,649.95,Debit Card,Chicago,2026-07-14T12:24:37.820787
c9becc12-0303-4b8a-a147-367d57d51122,a5142dbb-51f8-4c4a-adb0-f773c46293d0,P002,Clothing,1,49.99,49.99,PayPal,Seattle,2026-07-14T12:24:37.820801
77f36d09-3546-4d29-b652-71ccdc5092ce,a7371c3f-77a7-4081-a3d9-4b352fd26b03,P004,Books,5,19.99,99.95,PayPal,New York,2026-07-14T12:24:37.820814
13611391-9842-4653-8d11-e5559e128ba5,53fd0ef0-1658-4ebd-98b2-901bcd0bb8b6,P001,Electronics,2,799.99,1599.98,Cash,Chicago,2026-07-14T12:24:37.820828
f20c3f31-9ca2-4026-a31f-a359273319ef,fe6b2498-cab9-4faf-8a5c-57a5b7373388,P005,Sports,2,89.99,179.98,Credit Card,New York,2026-07-14T12:24:37.820841
6720f757-0162-4241-80c4-6e933c82acc5,97c3cc1f-d037-4fc7-9fc7-9ff410376ed2,P003,Home,2,129.99,259.98,Cash,Boston,2026-07-14T12:24:37.820854
deb25385-9721-4333-a576-112b113b5363,3cb6cbff-20eb-4237-bf68-b963fbe493d5,P001,Electronics,2,799.99,1599.98,PayPal,Boston,2026-07-14T12:24:37.820867
4b0230e8-f9da-4778-a111-16b5d261ffc2,6b1427ee-a787-4eb6-aba6-f91f849cf1bb,P002,Clothing,3,49.99,149.97,Debit Card,Boston,2026-07-14T12:24:37.820880
60ad0a05-c149-484e-9462-378c1e70fd59,b6b9cec3-706f-4c84-a6df-119a35f5ed3d,P001,Electronics,4,799.99,3199.96,Credit Card,Boston,2026-07-14T12:24:37.820894
1252a549-b55e-417a-8c61-afbb0bc46146,251b4b89-7b74-42c2-91d0-58aa7978a164,P005,Sports,5,89.99,449.95,PayPal,Dallas,2026-07-14T12:24:37.820907
bf7b3a41-03ae-4eec-b7ac-28f4957c1a2f,6b53536e-61f0-4de3-a7a2-b1cc9f16e1e8,P005,Sports,5,89.99,449.95,Credit Card,Dallas,2026-07-14T12:24:37.820921
a0166c51-605f-4c40-a4b5-25fb5d230cf4,e02fd54b-aed8-4d9c-9a33-4c1e9f7ee2f4,P001,Electronics,3,799.99,2399.97,Debit Card,New York,2026-07-14T12:24:37.820934
84375e43-4c92-4da5-8dae-9fa87b5ee85b,7636f696-3836-44e4-a0a9-d5412c445c89,P001,Electronics,1,799.99,799.99,Debit Card,Chicago,2026-07-14T12:24:37.820948
593d2a6b-e2ec-46bf-a963-d4fc3ccb821d,0a11daf2-4486-4f5c-98dc-a9bdf2beface,P004,Books,5,19.99,99.95,Credit Card,New York,2026-07-14T12:24:37.820961
683ec828-831f-4132-baca-8bc0a9507e5d,fb19fa19-f283-4011-b7ef-d58618f2a14c,P004,Books,3,19.99,59.97,Credit Card,Chicago,2026-07-14T12:24:37.820975
8c900aba-60b6-4222-8114-bc28b406d78a,6e3f6329-4fbe-4967-aa73-fbacbdcc46a7,P005,Sports,4,89.99,359.96,PayPal,Dallas,2026-07-14T12:24:37.820988
434d87d8-db1f-464c-ab59-679171e3ee08,794a8c64-63f4-49f8-bc20-fba4d48aaa05,P005,Sports,1,89.99,89.99,Debit Card,Boston,2026-07-14T12:24:37.821002
42f5ed21-01d1-42d8-8326-53edb385b91b,6eea0572-2966-4b2e-924b-ab756a362903,P001,Electronics,4,799.99,3199.96,PayPal,Dallas,2026-07-14T12:24:37.821015
d5bcffc7-1b79-456f-a949-136f4e28ebb3,ddbcfd20-9e38-45d7-9196-b4ebdda2fe15,P001,Electronics,4,799.99,3199.96,Cash,Chicago,2026-07-14T12:24:37.821029
cc94cdc8-6aea-4cbd-a8d3-3dafab6a9629,3c2bfd51-e983-4ccb-ab81-1c9f39ca4aae,P002,Clothing,5,49.99,249.95,PayPal,Dallas,2026-07-14T12:24:37.821042
221d43a4-b179-4b8c-8790-3803f7dc5ff3,f0616d1a-a9cb-433b-b8f5-783eea6be060,P003,Home,1,129.99,129.99,PayPal,Chicago,2026-07-14T12:24:37.821056
3403b26d-2435-495e-9cf6-2f4720bfb56e,0162333c-2797-424e-8b14-1c61cfc25658,P001,Electronics,3,799.99,2399.97,Cash,Seattle,2026-07-14T12:24:37.821072
bd55537d-f340-4fdc-acda-a96d0707e4f2,7822623a-b1ff-473a-847f-13d8899cc59b,P002,Clothing,5,49.99,249.95,Credit Card,Boston,2026-07-14T12:24:37.821086
fc8ce670-569a-4152-8a50-abb8837a63db,dbe0a1be-4d2f-45da-bc54-675cf0c73233,P004,Books,3,19.99,59.97,PayPal,Boston,2026-07-14T12:24:37.821099
66180b49-93ae-4018-a149-29aa0075885a,81eb8669-db6a-477d-9255-bbd365c3705b,P001,Electronics,5,799.99,3999.95,Credit Card,Boston,2026-07-14T12:24:37.821112
fb001fd1-07d3-4103-9309-606dabf992be,edb2c376-29e9-4ede-9eda-bedc66b4353a,P002,Clothing,5,49.99,249.95,PayPal,Chicago,2026-07-14T12:24:37.821126
00f312bf-7266-437e-956e-72ba05faac00,19a2c695-65ba-4caf-a24e-bbeac5348f4f,P004,Books,2,19.99,39.98,Cash,New York,2026-07-14T12:24:37.821140
88c1b35c-53e2-4bed-b356-1cfe0574073b,e1c5f908-b1d1-4d32-9578-beafbf056c92,P005,Sports,2,89.99,179.98,PayPal,New York,2026-07-14T12:24:37.821154
d06507c8-a5ae-4f30-a36c-ddb2ed74fb29,ed8a6a7a-f6c5-4611-852e-ba83e50622e5,P004,Books,4,19.99,79.96,Cash,Chicago,2026-07-14T12:24:37.821168
906c7e4f-e482-4610-8f50-ccce711021cb,14f7ad50-0827-4b56-8e7c-be85895b8350,P001,Electronics,3,799.99,2399.97,Cash,Seattle,2026-07-14T12:24:37.821181
84e7755d-f5a2-4f3f-b576-99b19712bc99,7d49b2c0-626c-4058-b1fc-28dd47570dff,P001,Electronics,4,799.99,3199.96,Cash,Dallas,2026-07-14T12:24:37.821195
1957f769-e2b3-4606-bef0-b1ea90b8bea3,4606f75e-f6ac-47cb-a7f5-1454a3935bbc,P004,Books,3,19.99,59.97,Debit Card,Boston,2026-07-14T12:24:37.821208
5eaaf2a3-0647-411a-bd01-6dd1532899e2,2a9936db-0476-4d37-8d52-490357a4419e,P005,Sports,2,89.99,179.98,PayPal,Seattle,2026-07-14T12:24:37.821221
94d67ceb-a8f9-42d7-9460-fd793fe45b9d,663e122a-c105-4e4b-beb6-44be34a2fc38,P001,Electronics,2,799.99,1599.98,Credit Card,Seattle,2026-07-14T12:24:37.821235
78154642-b1e1-40f8-9d65-3b37a83276c6,8d1af592-d7e5-4b3f-ae91-fa1d604d483b,P003,Home,2,129.99,259.98,PayPal,Boston,2026-07-14T12:24:37.821248
fcf8c1c0-57d9-4bd3-8a61-11a90daa7337,512cc311-6917-437f-9f92-0739a800690b,P001,Electronics,5,799.99,3999.95,Credit Card,Chicago,2026-07-14T12:24:37.821261
0868d286-0a44-41cb-aca8-d6b2acef1d51,7446160a-e065-4b1b-9c82-688f595d59d1,P001,Electronics,2,799.99,1599.98,PayPal,Chicago,2026-07-14T12:24:37.821275
2a08b2b1-537e-45b6-9090-f57edd5fc06f,cee4b494-6795-49de-9c06-8a26793f4979,P003,Home,2,129.99,259.98,Debit Card,Seattle,2026-07-14T12:24:37.821288
005fb71d-7542-47da-896e-8b67b2fe668f,f30cbe6b-a226-4e1b-96b3-878fbc49dae7,P003,Home,5,129.99,649.95,Cash,Chicago,2026-07-14T12:24:37.821302
ae0e2812-9e86-4f3b-a706-339dcc697ee6,f8b1cfd1-e899-4845-b4ca-c887d6f58550,P003,Home,4,129.99,519.96,Debit Card,Seattle,2026-07-14T12:24:37.821316
b739624a-2d50-47a0-82c3-a48768338033,a528ed33-6283-4f86-aa2f-ec959023b4ae,P004,Books,5,19.99,99.95,Cash,New York,2026-07-14T12:24:37.821329
1c4b85ee-14e7-4696-9c72-f0d367f7c66a,fe0c256e-a7a0-4080-b90b-f8e6a3f695f9,P005,Sports,4,89.99,359.96,Debit Card,Boston,2026-07-14T12:24:37.821342
bbc99c99-d22b-4d70-9d84-252361614deb,a3fc0183-997e-4bdc-8837-6da99f7fc863,P004,Books,5,19.99,99.95,Debit Card,Seattle,2026-07-14T12:24:37.821356
b45492c6-7b26-400a-b2b9-46ab67a616fb,8e170a3e-9ec7-48d3-9d5d-149db4dbb4dd,P002,Clothing,5,49.99,249.95,PayPal,New York,2026-07-14T12:24:37.821372
1a332432-fdd6-4c9c-b45f-913ab5fde805,a221c2c3-f900-43e8-b97b-48c2c5d6b642,P004,Books,5,19.99,99.95,Credit Card,Chicago,2026-07-14T12:24:37.821386
5a221459-808b-47c4-beb8-c6b01466b133,7f51df89-13ba-4c13-bd1a-22073e167d0e,P005,Sports,1,89.99,89.99,PayPal,Boston,2026-07-14T12:24:37.821399
7a68f7ae-9c96-480f-a398-70ec9b769a9d,58385327-6ed2-4314-bce3-e9742e216972,P002,Clothing,4,49.99,199.96,PayPal,Dallas,2026-07-14T12:24:37.821413
